cell id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
639809582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65594583,2.2407956,3.20990267,5.47820567,4.13245874,2.8565383,1.02835379,0.39779941
639818525,0.0,0.0,0.0,0.0,0.0574204947,1.41894876,3.80079505,3.5059629,4.89288869,5.23962014,1.08105124,0.00331272085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639841063,0.0,0.0,0.0,1.0939759,2.29122203,2.2141136,3.06299484,3.8919105,5.85542169,1.52013769,0.07022375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639862877,0.0,0.0,0.0,0.3306758,0.90320509,1.13007652,2.11568302,2.94718819,5.72743325,5.93076141,0.77478731,0.12306704,0.01712237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639881631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00663459944,0.142643888,0.278653176,1.41814563,8.17880245,5.78039476,3.13982418,0.485984409,0.519157406,0.0497594958,0.0,0.0,0.0
639893239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09363654,0.30575196,1.06057711,1.42939041,2.01031913,2.51480986,9.32543474,2.49378941,0.54462068,0.22167017,0.0,0.0
639962984,0.0,0.0,0.01884074,0.79241937,3.83242824,8.6224094,5.67882079,0.71373157,0.2670952,0.07425468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640061596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11895911,10.66914498,1.21189591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640111844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90077243,3.05407011,7.71004159,6.89483066,1.4402852
640280740,0.0,0.0,0.0,0.0,2.69419862,9.6230744,6.31268437,1.00294985,0.36709276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642124659,0.0,0.0,0.0,0.90507726,5.81309787,10.28452293,2.77655139,0.22075055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643021973,0.0,0.0,0.0,0.0,0.0,0.09047824,1.14390349,4.17277036,6.74493753,4.38819474,0.97156398,1.25807841,1.21930202,0.01077122,0.0,0.0,0.0,0.0,0.0,0.0
643536919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27840612,2.3908126,2.72489995,10.52375152,3.30259266,0.77953715,0.0,0.0,0.0
643702874,0.0,0.0,0.0,0.0,0.48099302,0.41375743,0.39824153,0.40858547,0.39306956,5.06852858,12.39203517,0.44478924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643727497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93127962,12.03791469,6.03080569
643754730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448654,1.555334,6.27118644,9.34695912,1.91425723,0.69292124,0.17447657,0.0,0.0
644571405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44936808,4.14729287,15.40333905
644920227,0.0,0.0,2.409601,9.91895262,5.6701995,1.67705736,0.32418953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644941196,3.98868182,12.51244024,3.49887794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644994103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02541806,0.46020067,3.61337793,4.35451505,5.46622074,5.03277592,0.94849498,0.09899666,0.0,0.0,0.0
645012440,0.0,0.0,0.0,0.0,0.0,0.0,0.0890538,0.21273964,0.20779221,0.21273964,0.47000618,1.84291899,2.08534323,9.2393321,4.96227582,0.67779839,0.0,0.0,0.0,0.0
645057881,0.0,0.0,0.0,0.0,0.0,0.2455721,0.44985331,0.3955232,1.20178203,1.43214169,1.07573617,1.0409649,3.00554167,5.11137672,2.00152124,2.21014886,1.13223949,0.69759861,0.0,0.0
645169930,10.34189569,8.80306568,0.75803844,0.09700018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645322005,0.0,0.0,0.0,0.0,0.0,0.14308325,1.23203545,3.7518202,1.95378284,1.26875594,0.54827477,2.68059513,5.34852802,2.05128205,1.02184236,0.0,0.0,0.0,0.0,0.0
645355846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98488835,5.34696639,12.20209007,1.46605518,0.0
646805498,0.0,0.0,0.0,0.0,0.0,0.0,0.05033066,0.1919588,3.07719319,1.42447475,0.44010066,0.83689354,3.83449406,6.48563235,2.86884766,0.72218646,0.06788787,0.0,0.0,0.0
646852171,0.0,0.0,0.0,0.0,0.0,0.0,0.01181422,1.99955697,10.07162372,6.60858008,0.78859928,0.51982574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647045788,0.0,0.0,0.04753348,4.43684424,6.42745348,3.41313547,1.36919599,1.66483102,0.95182888,0.57619848,0.57387978,0.23882673,0.30027245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648139266,0.0,0.0,0.0,0.0,0.12658228,4.41631505,4.15611814,1.69479606,0.73839662,0.85091421,1.7862166,4.81012658,1.35021097,0.07032349,0.0,0.0,0.0,0.0,0.0,0.0
648582997,3.36871904,16.36058033,0.27070064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649387261,0.0,0.0,0.0,0.0,0.0,0.00375704446,2.78647464,3.63431434,0.643706951,0.259236068,0.9492799,3.94239198,5.78334377,0.965560426,0.489668128,0.420788979,0.121477771,0.0,0.0,0.0
652299236,0.0,0.0,0.0,0.0,1.32472214,4.2024632,3.92610394,4.88434965,2.8386903,2.41513968,0.39951938,0.00901172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652300499,0.0,0.0,0.22359419,2.04438512,5.67662273,6.0897714,2.9581178,1.83013516,1.12197564,0.05539796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652305423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22781457,3.78278146,9.76600442,5.21059603,1.01280353
652306478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02037144,1.44840933,5.49960955,7.6107697,4.66641768,0.70213561,0.05228669
652516963,0.0,0.0,0.0,1.58239898,10.49291305,4.33255765,1.17622171,1.61624709,0.55849376,0.24116776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652533530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02507632,0.25294374,1.11971217,3.00479721,4.64457043,3.678587,2.89795028,2.54143044,1.45878761,0.37614479
652812484,0.0,0.0,0.0,0.20634432,3.79119187,8.39236218,4.42562365,2.93501694,0.24946104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652958762,0.0,0.0,0.0,0.0,0.12870632,0.17200938,0.81313526,1.94382631,8.12654117,7.32904312,1.18241415,0.2586155,0.04570879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653327513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41051739,2.63613232,6.96013571,6.27989822,2.80067854,0.91263783,0.0,0.0,0.0
653699672,0.0,0.0,0.0,0.0,0.0,0.1766894,0.45412275,0.78115313,3.18195908,10.66646001,4.33973962,0.19683819,0.18908865,0.01394916,0.0,0.0,0.0,0.0,0.0,0.0
656156755,0.0,0.0,0.0,0.0,0.0,0.0697081,0.28256675,1.78253563,6.9745441,8.96122487,1.71158275,0.14190577,0.07593203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656705176,0.0,0.11943904,3.76836878,6.71811045,5.17077099,2.51090384,1.19304838,0.51935852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656706125,0.0,0.0,0.0,0.08565806,4.79916657,7.89057375,5.41960875,1.0741984,0.24308369,0.29092873,0.19678203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656901554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28204589,0.80825089,7.24268575,11.43759209,0.22942538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657184390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08606076,1.63254662,5.28360934,6.25635676,4.59512322,1.89594471,0.25035859,0.0,0.0,0.0,0.0,0.0
657185355,0.0,0.0,0.0,0.53460621,1.61972951,3.71042164,1.75656325,4.48050915,3.1185362,1.59745426,2.08432776,1.08512331,0.01272872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657442490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19524894,1.38626749,10.29612756,7.445493,0.676863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657454163,0.0,0.0,0.0,0.0,0.0,0.0439373538,0.123308058,1.16788321,6.60902842,10.1934661,1.67812345,0.175749415,0.00850400397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29812216,0.14739559,0.21817879,0.15655577,0.10409293,0.26647791,1.44647541,4.3002873,5.56689012,4.01632177,2.01274098,1.14418953,0.32227172
657661984,0.0,0.0,0.0,0.0,0.0,2.17501585,1.19847812,2.14806595,6.97844008,7.0307546,0.4280279,0.0412175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657675492,0.0,0.0,6.09701668,13.36856942,0.53441391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657857340,0.0,0.0,0.0,0.0,0.12430996,8.2109998,3.25741157,0.92332856,0.57002658,0.71069311,4.78838683,1.13023921,0.09159681,0.07769372,0.11531384,0.0,0.0,0.0,0.0,0.0
657858349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25868263,0.51257485,0.8,1.97365269,7.29101796,7.7748503,1.31736527,0.07185629,0.0,0.0,0.0,0.0
657983207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23681895,0.60484839,4.76198096,4.54116329,5.16521322,3.30266421,0.95527642,0.41603328,0.01600128
657984709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26711027,9.99762357,7.73526616
657985196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04294102,0.55998598,1.90430287,2.70703707,1.84558759,4.11883271,4.83919026,2.578214,1.06300938,0.29795811,0.04294102,0.0
657999088,0.0,0.0,0.0,7.34690882,10.01871216,2.32177582,0.13135205,0.0638415,0.0711796,0.04623005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658012080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03324429,0.43573761,2.12288513,7.18076581,7.13327397,2.69397447,0.40011873,0.0
658447323,0.0,0.0,0.0,1.55807365,5.87818697,6.18035883,1.4305949,2.0727101,2.51652502,0.36355052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659012847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20218431,3.91190541,7.45554653,4.2603123,3.53642025,0.63363119
659395808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608242,0.84507042,2.40479917,11.65362546,4.83568075,0.0,0.0
659405820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3092658,1.36612687,3.11944478,3.70144892,3.83538293,4.0862048,2.52769999,0.93510289,0.11932302,0.0,0.0,0.0
659405868,0.0,1.04633479,5.68792457,5.13434046,3.35597688,2.63003143,1.9020582,0.24333367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659413418,0.0,0.0,0.0,0.0,0.0,0.0,0.43161586,4.08956029,10.03506879,5.44375506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659697295,0.0,0.0,0.14357731,5.57654266,9.82196414,3.83510944,0.62280646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660050258,0.0,0.0,0.0,0.0,0.0,0.0,0.04338395,1.12798265,1.23101952,1.23644252,0.95444685,6.35032538,9.05639913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661189529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241206,1.24422111,5.36281407,9.54572864,3.78894472,0.03417085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661318431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04310345,0.26557286,1.31813126,1.45856507,2.79060067,6.15266963,3.93770857,2.9727475,0.79115684,0.26974416
661319074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12376028,0.2271764,0.42044588,3.35169958,7.54090023,4.54691871,2.49554972,1.29354921,0.0,0.0,0.0,0.0,0.0
661422439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51618548,3.31000292,10.24496938,3.27209099,2.32137649,0.33537474,0.0,0.0,0.0,0.0,0.0,0.0
661492805,0.0,0.0,0.0,0.15993562,2.3698637,5.13503998,3.60508978,3.01362973,3.91289041,1.35190867,0.4456068,0.00603531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662580082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15757485,6.58662865,8.19839424,4.81728821,0.24011405
663193112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88463194,4.59319845,10.02152389,3.49547998,0.97933706,0.02582867,0.0,0.0,0.0,0.0
666141992,0.0,0.0,0.0,0.05559178,1.38704917,7.02240829,6.61748053,2.47829519,0.50993446,0.30060739,0.6657287,0.81465976,0.10981092,0.03843382,0.0,0.0,0.0,0.0,0.0,0.0
667473785,0.0,0.0,0.0,0.08762706,3.63126533,9.31650894,6.90150719,0.06309148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667492234,0.0,7.32440379,11.66176631,0.99531743,0.01851247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668176228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339829,0.81558966,2.12605533,2.02304466,3.25280093,5.24292465,3.93245898,1.88180322,0.59151489,0.09982478,0.0,0.0
668337999,0.0,0.0,0.0,0.0,1.72664613,2.8802846,1.91214306,1.27815011,1.30419592,3.36181431,5.36543531,1.61547502,0.34875965,0.18803799,0.0190579,0.0,0.0,0.0,0.0,0.0
668464797,0.0,0.0,0.0,0.0,0.75321575,13.46770985,5.6119878,0.16708659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669047778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41415294,0.30979945,0.73047448,6.52861569,6.80906571,3.44366542,1.44790478,0.31632154,0.0,0.0,0.0,0.0
669072736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55938976,3.59849861,5.37837511,5.58905436,3.66872503,1.20595714,0.0
669074640,0.0,0.0,0.0,0.0,0.92158448,7.94462409,9.59377526,1.16006467,0.19805982,0.15460792,0.02728375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669088423,0.0,0.0,0.0,0.01125176,0.25316456,2.31223629,4.33005157,5.58649789,5.59774965,1.20018753,0.50820441,0.20065635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669165397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01368925,0.40793977,0.22176591,0.21081451,5.76317591,12.12046543,1.26214921,0.0,0.0,0.0,0.0,0.0,0.0
669523148,0.0,0.17765702,10.1139095,7.19197408,1.63339952,0.21736859,0.48594419,0.1797471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669825289,0.0,0.0,1.65279188,13.52554992,4.07174281,0.25583756,0.10829103,0.12588832,0.23417936,0.02571912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669838950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65220395,12.44714661,5.73442034,1.12477546,0.04145364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670091720,0.0,0.0,0.0,0.0,0.31145997,6.70518053,10.74913658,1.74191523,0.24489796,0.24740973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670340941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09187391,7.53049263,10.66054174,1.71709172,0.0,0.0
673132928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15694861,5.56810325,9.60129062,3.4293616,0.24429592,0.0,0.0,0.0
673395815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21016949,0.83389831,6.56271186,10.46779661,1.92542373,0.0,0.0,0.0,0.0
673427380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08524457,0.31662269,0.44651918,3.1093972,3.27988634,7.50558149,3.25147148,1.58717272,0.41810432,0.0,0.0
674069192,0.0,1.55503308,11.46372136,5.38247034,0.75673902,0.25261086,0.18918476,0.20777517,0.16622013,0.02624528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674126167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11074759,4.94192704,7.69998364,3.96368395,2.0840831,0.19957468,0.0
674495385,0.0,0.0,0.0,0.0,0.0,0.0,0.66475744,0.60227371,0.84353033,1.6471405,4.5595765,5.19482774,4.71578582,1.35207845,0.42002951,0.0,0.0,0.0,0.0,0.0
679457550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823495,0.7106955,2.63939217,7.55815313,6.83576856,1.85622443,0.21741672,0.0,0.0,0.0,0.0
679899997,0.0,0.0,0.0,0.83144718,3.92443069,4.84918472,6.86405839,2.62829692,0.71689224,0.18568987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679932490,0.0,0.0,0.0,0.0,0.0,2.8659895,7.88505834,3.89532908,1.97107578,2.29505721,0.97269947,0.11479062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680027413,0.0,0.0,0.0,0.0,0.25536539,5.87068731,9.37516979,2.68405325,1.1056778,0.35588155,0.3531649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680048186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36017078,5.53827386,10.3568161,2.64409881,0.10064044,0.0,0.0
680108584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97158803,11.14155251,7.29071537,0.55048199,0.0456621,0.0,0.0
681793778,0.0,1.23261694,2.37673831,2.93931732,3.72629583,3.73261694,2.44310999,2.4494311,0.82806574,0.27180784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682332013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05365318,11.74876396,1.19758286,0.0,0.0,0.0,0.0,0.0,0.0
682454193,0.0,0.0,0.22357163,6.5788021,9.26994204,2.57245377,0.32845708,0.31327629,0.50648634,0.14214739,0.06486337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683899155,0.0,0.0,0.0,0.0,0.0,1.68711656,2.92774369,1.15541922,1.6325835,8.65030675,2.26312202,1.24744376,0.43626449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685624703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1654205,0.60742407,0.75167075,0.99516972,1.01237345,2.62952425,8.46820618,4.2850526,1.08515847,0.0,0.0
685636842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3252355,0.68220129,1.5805652,2.79623203,3.49628161,6.98463064,3.51016361,0.62469013,0.0,0.0
685707621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8044261,1.04856415,2.30789497,4.67726355,8.88908404,2.27276719
687907602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05925341,0.33181908,1.01125815,0.86114952,3.44459806,10.65771282,3.29448943,0.33971953,0.0,0.0,0.0,0.0
688115867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02935564,0.73976222,6.11771613,13.11316601
688145929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00141322781,0.325042397,2.19615602,3.82560769,11.9036179,1.7481628
688958418,0.0,0.0,0.0,0.0,0.03585067,2.05751695,0.77624503,2.61554049,6.45779752,7.49746707,0.55022991,0.00935235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689030611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383949,3.17920657,11.35066119,4.99407205,0.4122207,0.0
